EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on: 13-05-2019
THESE DATA CAN BE USED FOR NON-COMMERCIAL RESEARCH AND EDUCATION PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED: 

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE = -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 DD   : Wind direction in degrees
30-34 Q_DD : quality code for DD (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station CORDOBA AEROPUERTO, SPAIN (STAID: 337)
Blended and updated with sources:20049 908410 
See files sources.txt and stations.txt for more info.

STAID, SOUID,    DATE,   DD, Q_DD
   337, 20049,19730615,  230,    0
   337, 20049,19730616,  230,    0
   337, 20049,19730617,   50,    0
   337, 20049,19730618,  100,    0
   337, 20049,19730619,  180,    0
   337, 20049,19730620,  270,    0
   337, 20049,19730621,  250,    0
   337, 20049,19730622,   70,    0
   337, 20049,19730623,   50,    0
   337, 20049,19730624,  230,    0
   337, 20049,19730625,  250,    0
   337, 20049,19730626,  240,    0
   337, 20049,19730627,  270,    0
   337, 20049,19730628,  250,    0
   337, 20049,19730629,  230,    0
   337, 20049,19730630,  270,    0
   337, 20049,19730701,  250,    0
   337, 20049,19730702,  270,    0
   337, 20049,19730703,  270,    0
   337, 20049,19730704,  270,    0
   337, 20049,19730705,  230,    0
   337, 20049,19730706,  230,    0
   337, 20049,19730707,  240,    0
   337, 20049,19730708,  230,    0
   337, 20049,19730709,  230,    0
   337, 20049,19730710,  220,    0
   337, 20049,19730711,  260,    0
   337, 20049,19730712,  260,    0
   337, 20049,19730713,  230,    0
   337, 20049,19730714,  240,    0
   337, 20049,19730715,  230,    0
   337, 20049,19730716,  240,    0
   337, 20049,19730717,  230,    0
   337, 20049,19730718,  230,    0
   337, 20049,19730719,   90,    0
   337, 20049,19730720,  280,    0
   337, 20049,19730721,  240,    0
   337, 20049,19730722,  230,    0
   337, 20049,19730723,  250,    0
   337, 20049,19730724,  230,    0
   337, 20049,19730725,  230,    0
   337, 20049,19730726,  290,    0
   337, 20049,19730727,  320,    0
   337, 20049,19730728,  280,    0
   337, 20049,19730729,  230,    0
   337, 20049,19730730,  240,    0
   337, 20049,19730731,  240,    0
   337, 20049,19730801,  290,    0
   337, 20049,19730802,  250,    0
   337, 20049,19730803,  250,    0
   337, 20049,19730804,  300,    0
   337, 20049,19730805,  300,    0
   337, 20049,19730806,  270,    0
   337, 20049,19730807,  270,    0
   337, 20049,19730808,  270,    0
   337, 20049,19730809,  270,    0
   337, 20049,19730810,  180,    0
   337, 20049,19730811,  270,    0
   337, 20049,19730812,  270,    0
   337, 20049,19730813,  280,    0
   337, 20049,19730814,  280,    0
   337, 20049,19730815,  300,    0
   337, 20049,19730816,  290,    0
   337, 20049,19730817,  250,    0
   337, 20049,19730818,  230,    0
   337, 20049,19730819,  260,    0
   337, 20049,19730820,  290,    0
   337, 20049,19730821,   90,    0
   337, 20049,19730822,  160,    0
   337, 20049,19730823,    0,    0
   337, 20049,19730824,  260,    0
   337, 20049,19730825,  270,    0
   337, 20049,19730826,  250,    0
   337, 20049,19730827,  270,    0
   337, 20049,19730828,  290,    0
   337, 20049,19730829,  310,    0
   337, 20049,19730830,  270,    0
   337, 20049,19730831,  120,    0
   337, 20049,19730901,   90,    0
   337, 20049,19730902,  180,    0
   337, 20049,19730903,  260,    0
   337, 20049,19730904,  270,    0
   337, 20049,19730905,  270,    0
   337, 20049,19730906,  260,    0
   337, 20049,19730907,  270,    0
   337, 20049,19730908,  280,    0
   337, 20049,19730909,  270,    0
   337, 20049,19730910,  290,    0
   337, 20049,19730911,  230,    0
   337, 20049,19730912,  240,    0
   337, 20049,19730913,  260,    0
   337, 20049,19730914,  260,    0
   337, 20049,19730915,  270,    0
   337, 20049,19730916,  270,    0
   337, 20049,19730917,  240,    0
   337, 20049,19730918,  240,    0
   337, 20049,19730919,  230,    0
   337, 20049,19730920,  230,    0
   337, 20049,19730921,  290,    0
   337, 20049,19730922,  300,    0
   337, 20049,19730923,  300,    0
   337, 20049,19730924,   70,    0
   337, 20049,19730925,   70,    0
   337, 20049,19730926,  360,    0
   337, 20049,19730927,   30,    0
   337, 20049,19730928,  270,    0
   337, 20049,19730929,  230,    0
   337, 20049,19730930,  230,    0
   337, 20049,19731001,   20,    0
   337, 20049,19731002,  340,    0
   337, 20049,19731003,  230,    0
   337, 20049,19731004,  270,    0
   337, 20049,19731005,    0,    0
   337, 20049,19731006,   90,    0
   337, 20049,19731007,  320,    0
   337, 20049,19731008,   90,    0
   337, 20049,19731009,  260,    0
   337, 20049,19731010,  270,    0
   337, 20049,19731011,  240,    0
   337, 20049,19731012,  230,    0
   337, 20049,19731013,  240,    0
   337, 20049,19731014,  230,    0
   337, 20049,19731015,  230,    0
   337, 20049,19731016,  230,    0
   337, 20049,19731017,  230,    0
   337, 20049,19731018,   90,    0
   337, 20049,19731019,  140,    0
   337, 20049,19731020,    0,    0
   337, 20049,19731021,   50,    0
   337, 20049,19731022,   90,    0
   337, 20049,19731023,   90,    0
   337, 20049,19731024,   90,    0
   337, 20049,19731025,    0,    0
   337, 20049,19731026,  180,    0
   337, 20049,19731027,   50,    0
   337, 20049,19731028,   50,    0
   337, 20049,19731029,   90,    0
   337, 20049,19731030,  190,    0
   337, 20049,19731031,   80,    0
   337, 20049,19731101,   50,    0
   337, 20049,19731102,   60,    0
   337, 20049,19731103,   70,    0
   337, 20049,19731104,  230,    0
   337, 20049,19731105,    0,    0
   337, 20049,19731106,  230,    0
   337, 20049,19731107,   90,    0
   337, 20049,19731108,   80,    0
   337, 20049,19731109,   50,    0
   337, 20049,19731110,   90,    0
   337, 20049,19731111,    0,    0
   337, 20049,19731112,   70,    0
   337, 20049,19731113,   60,    0
   337, 20049,19731114,   50,    0
   337, 20049,19731115,   50,    0
   337, 20049,19731116,   50,    0
   337, 20049,19731117,   50,    0
   337, 20049,19731118,   90,    0
   337, 20049,19731119,   60,    0
   337, 20049,19731120,   70,    0
   337, 20049,19731121,   50,    0
   337, 20049,19731122,   90,    0
   337, 20049,19731123,   60,    0
   337, 20049,19731124,   50,    0
   337, 20049,19731125,    0,    0
   337, 20049,19731126,    0,    0
   337, 20049,19731127,   50,    0
   337, 20049,19731128,   70,    0
   337, 20049,19731129,   50,    0
   337, 20049,19731130,    0,    0
   337, 20049,19731201,  270,    0
   337, 20049,19731202,  360,    0
   337, 20049,19731203,   50,    0
   337, 20049,19731204,   90,    0
   337, 20049,19731205,   50,    0
   337, 20049,19731206,   80,    0
   337, 20049,19731207,   50,    0
   337, 20049,19731208,    0,    0
   337, 20049,19731209,   70,    0
   337, 20049,19731210,    0,    0
   337, 20049,19731211,    0,    0
   337, 20049,19731212,   50,    0
   337, 20049,19731213,   90,    0
   337, 20049,19731214,   90,    0
   337, 20049,19731215,   50,    0
   337, 20049,19731216,  340,    0
   337, 20049,19731217,    0,    0
   337, 20049,19731218,    0,    0
   337, 20049,19731219,  180,    0
   337, 20049,19731220,  230,    0
   337, 20049,19731221,  250,    0
   337, 20049,19731222,  230,    0
   337, 20049,19731223,  220,    0
   337, 20049,19731224,  230,    0
   337, 20049,19731225,   50,    0
   337, 20049,19731226,   50,    0
   337, 20049,19731227,   70,    0
   337, 20049,19731228,   70,    0
   337, 20049,19731229,   70,    0
   337, 20049,19731230,  250,    0
   337, 20049,19731231,   50,    0
   337, 20049,19740101,   90,    0
   337, 20049,19740102,    0,    0
   337, 20049,19740103,   90,    0
   337, 20049,19740104,   60,    0
   337, 20049,19740105,  230,    0
   337, 20049,19740106,  240,    0
   337, 20049,19740107,  220,    0
   337, 20049,19740108,    0,    0
   337, 20049,19740109,  230,    0
   337, 20049,19740110,  240,    0
   337, 20049,19740111,   50,    0
   337, 20049,19740112,   50,    0
   337, 20049,19740113,    0,    0
   337, 20049,19740114,    0,    0
   337, 20049,19740115,   50,    0
   337, 20049,19740116,    0,    0
   337, 20049,19740117,   50,    0
   337, 20049,19740118,   60,    0
   337, 20049,19740119,   60,    0
   337, 20049,19740120,   90,    0
   337, 20049,19740121,    0,    0
   337, 20049,19740122,   50,    0
   337, 20049,19740123,    0,    0
   337, 20049,19740124,   50,    0
   337, 20049,19740125,   50,    0
   337, 20049,19740126,  230,    0
   337, 20049,19740127,  270,    0
   337, 20049,19740128,  270,    0
   337, 20049,19740129,  240,    0
   337, 20049,19740130,   50,    0
   337, 20049,19740131,  230,    0
   337, 20049,19740201,  210,    0
   337, 20049,19740202,  270,    0
   337, 20049,19740203,  270,    0
   337, 20049,19740204,  320,    0
   337, 20049,19740205,  260,    0
   337, 20049,19740206,  230,    0
   337, 20049,19740207,  250,    0
   337, 20049,19740208,   50,    0
   337, 20049,19740209,   90,    0
   337, 20049,19740210,   50,    0
   337, 20049,19740211,  230,    0
   337, 20049,19740212,  240,    0
   337, 20049,19740213,  290,    0
   337, 20049,19740214,  240,    0
   337, 20049,19740215,  260,    0
   337, 20049,19740216,  260,    0
   337, 20049,19740217,  260,    0
   337, 20049,19740218,  320,    0
   337, 20049,19740219,  290,    0
   337, 20049,19740220,   50,    0
   337, 20049,19740221,   90,    0
   337, 20049,19740222,    0,    0
   337, 20049,19740223,    0,    0
   337, 20049,19740224,   50,    0
   337, 20049,19740225,   90,    0
   337, 20049,19740226,   90,    0
   337, 20049,19740227,   90,    0
   337, 20049,19740228,   90,    0
   337, 20049,19740301,  270,    0
   337, 20049,19740302,  250,    0
   337, 20049,19740303,  280,    0
   337, 20049,19740304,  250,    0
   337, 20049,19740305,   90,    0
   337, 20049,19740306,   60,    0
   337, 20049,19740307,   90,    0
   337, 20049,19740308,    0,    0
   337, 20049,19740309,  240,    0
   337, 20049,19740310,  250,    0
   337, 20049,19740311,  270,    0
   337, 20049,19740312,    0,    0
   337, 20049,19740313,  290,    0
   337, 20049,19740314,   50,    0
   337, 20049,19740315,  270,    0
   337, 20049,19740316,  220,    0
   337, 20049,19740317,  230,    0
   337, 20049,19740318,  220,    0
   337, 20049,19740319,  250,    0
   337, 20049,19740320,  300,    0
   337, 20049,19740321,  260,    0
   337, 20049,19740322,  230,    0
   337, 20049,19740323,  190,    0
   337, 20049,19740324,  190,    0
   337, 20049,19740325,  140,    0
   337, 20049,19740326,  230,    0
   337, 20049,19740327,   70,    0
   337, 20049,19740328,    0,    0
   337, 20049,19740329,  140,    0
   337, 20049,19740330,   70,    0
   337, 20049,19740331,  230,    0
   337, 20049,19740401,  240,    0
   337, 20049,19740402,  260,    0
   337, 20049,19740403,  260,    0
   337, 20049,19740404,  240,    0
   337, 20049,19740405,   50,    0
   337, 20049,19740406,   50,    0
   337, 20049,19740407,  160,    0
   337, 20049,19740408,   50,    0
   337, 20049,19740409,  230,    0
   337, 20049,19740410,  250,    0
   337, 20049,19740411,  230,    0
   337, 20049,19740412,  130,    0
   337, 20049,19740413,  210,    0
   337, 20049,19740414,  230,    0
   337, 20049,19740415,  260,    0
   337, 20049,19740416,  250,    0
   337, 20049,19740417,  250,    0
   337, 20049,19740418,  260,    0
   337, 20049,19740419,  230,    0
   337, 20049,19740420,  260,    0
   337, 20049,19740421,  190,    0
   337, 20049,19740422,   50,    0
   337, 20049,19740423,    0,    0
   337, 20049,19740424,  210,    0
   337, 20049,19740425,  250,    0
   337, 20049,19740426,  270,    0
   337, 20049,19740427,  240,    0
   337, 20049,19740428,  250,    0
   337, 20049,19740429,  250,    0
   337, 20049,19740430,  230,    0
   337, 20049,19740501,  270,    0
   337, 20049,19740502,  250,    0
   337, 20049,19740503,  230,    0
   337, 20049,19740504,  270,    0
   337, 20049,19740505,  290,    0
   337, 20049,19740506,   50,    0
   337, 20049,19740507,   90,    0
   337, 20049,19740508,  230,    0
   337, 20049,19740509,  240,    0
   337, 20049,19740510,  240,    0
   337, 20049,19740511,  270,    0
   337, 20049,19740512,  240,    0
   337, 20049,19740513,  250,    0
   337, 20049,19740514,  140,    0
   337, 20049,19740515,  240,    0
   337, 20049,19740516,  230,    0
   337, 20049,19740517,    0,    0
   337, 20049,19740518,  260,    0
   337, 20049,19740519,  270,    0
   337, 20049,19740520,   60,    0
   337, 20049,19740521,  200,    0
   337, 20049,19740522,    0,    0
   337, 20049,19740523,  250,    0
   337, 20049,19740524,  230,    0
   337, 20049,19740525,  230,    0
   337, 20049,19740526,  240,    0
   337, 20049,19740527,  250,    0
   337, 20049,19740528,  270,    0
   337, 20049,19740529,  270,    0
   337, 20049,19740530,  240,    0
   337, 20049,19740531,  230,    0
   337, 20049,19740601,   90,    0
   337, 20049,19740602,  340,    0
   337, 20049,19740603,  200,    0
   337, 20049,19740604,  230,    0
   337, 20049,19740605,  240,    0
   337, 20049,19740606,  250,    0
   337, 20049,19740607,  210,    0
   337, 20049,19740608,  260,    0
   337, 20049,19740609,  250,    0
   337, 20049,19740610,    0,    0
   337, 20049,19740611,  230,    0
   337, 20049,19740612,  230,    0
   337, 20049,19740613,  240,    0
   337, 20049,19740614,  230,    0
   337, 20049,19740615,  250,    0
   337, 20049,19740616,  230,    0
   337, 20049,19740617,  250,    0
   337, 20049,19740618,  250,    0
   337, 20049,19740619,  280,    0
   337, 20049,19740620,  110,    0
   337, 20049,19740621,  240,    0
   337, 20049,19740622,  230,    0
   337, 20049,19740623,  240,    0
   337, 20049,19740624,  240,    0
   337, 20049,19740625,  220,    0
   337, 20049,19740626,  250,    0
   337, 20049,19740627,  260,    0
   337, 20049,19740628,  240,    0
   337, 20049,19740629,  250,    0
   337, 20049,19740630,   90,    0
   337, 20049,19740701,  270,    0
   337, 20049,19740702,    0,    0
   337, 20049,19740703,  270,    0
   337, 20049,19740704,  260,    0
   337, 20049,19740705,  250,    0
   337, 20049,19740706,  230,    0
   337, 20049,19740707,  240,    0
   337, 20049,19740708,  250,    0
   337, 20049,19740709,  220,    0
   337, 20049,19740710,   50,    0
   337, 20049,19740711,  300,    0
   337, 20049,19740712,  230,    0
   337, 20049,19740713,  320,    0
   337, 20049,19740714,  260,    0
   337, 20049,19740715,  250,    0
   337, 20049,19740716,  230,    0
   337, 20049,19740717,  230,    0
   337, 20049,19740718,  300,    0
   337, 20049,19740719,  290,    0
   337, 20049,19740720,   80,    0
   337, 20049,19740721,   10,    0
   337, 20049,19740722,  230,    0
   337, 20049,19740723,  230,    0
   337, 20049,19740724,   50,    0
   337, 20049,19740725,   90,    0
   337, 20049,19740726,  240,    0
   337, 20049,19740727,  270,    0
   337, 20049,19740728,  270,    0
   337, 20049,19740729,  270,    0
   337, 20049,19740730,  280,    0
   337, 20049,19740731,    0,    0
   337, 20049,19740801,  270,    0
   337, 20049,19740802,  260,    0
   337, 20049,19740803,  250,    0
   337, 20049,19740804,  270,    0
   337, 20049,19740805,  250,    0
   337, 20049,19740806,  250,    0
   337, 20049,19740807,  250,    0
   337, 20049,19740808,  290,    0
   337, 20049,19740809,    0,    0
   337, 20049,19740810,    0,    0
   337, 20049,19740811,    0,    0
   337, 20049,19740812,  230,    0
   337, 20049,19740813,  250,    0
   337, 20049,19740814,  270,    0
   337, 20049,19740815,  320,    0
   337, 20049,19740816,  180,    0
   337, 20049,19740817,  230,    0
   337, 20049,19740818,  240,    0
   337, 20049,19740819,  250,    0
   337, 20049,19740820,  260,    0
   337, 20049,19740821,   90,    0
   337, 20049,19740822,  360,    0
   337, 20049,19740823,    0,    0
   337, 20049,19740824,  290,    0
   337, 20049,19740825,  240,    0
   337, 20049,19740826,  270,    0
   337, 20049,19740827,  290,    0
   337, 20049,19740828,  280,    0
   337, 20049,19740829,  240,    0
   337, 20049,19740830,  250,    0
   337, 20049,19740831,  260,    0
   337, 20049,19740901,  250,    0
   337, 20049,19740902,  280,    0
   337, 20049,19740903,  230,    0
   337, 20049,19740904,  280,    0
   337, 20049,19740905,  260,    0
   337, 20049,19740906,  260,    0
   337, 20049,19740907,  270,    0
   337, 20049,19740908,  270,    0
   337, 20049,19740909,  250,    0
   337, 20049,19740910,  270,    0
   337, 20049,19740911,  250,    0
   337, 20049,19740912,  280,    0
   337, 20049,19740913,  270,    0
   337, 20049,19740914,  250,    0
   337, 20049,19740915,  240,    0
   337, 20049,19740916,  270,    0
   337, 20049,19740917,  260,    0
   337, 20049,19740918,  270,    0
   337, 20049,19740919,  290,    0
   337, 20049,19740920,  260,    0
   337, 20049,19740921,  260,    0
   337, 20049,19740922,  270,    0
   337, 20049,19740923,  250,    0
   337, 20049,19740924,  270,    0
   337, 20049,19740925,  250,    0
   337, 20049,19740926,  270,    0
   337, 20049,19740927,  240,    0
   337, 20049,19740928,  270,    0
   337, 20049,19740929,   80,    0
   337, 20049,19740930,  270,    0
   337, 20049,19741001,  320,    0
   337, 20049,19741002,  140,    0
   337, 20049,19741003,  270,    0
   337, 20049,19741004,  280,    0
   337, 20049,19741005,  270,    0
   337, 20049,19741006,   20,    0
   337, 20049,19741007,  250,    0
   337, 20049,19741008,  240,    0
   337, 20049,19741009,  250,    0
   337, 20049,19741010,  250,    0
   337, 20049,19741011,  260,    0
   337, 20049,19741012,  360,    0
   337, 20049,19741013,   70,    0
   337, 20049,19741014,    0,    0
   337, 20049,19741015,   90,    0
   337, 20049,19741016,  270,    0
   337, 20049,19741017,  270,    0
