EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 13-05-2019 
THESE DATA CAN BE USED FOR NON-COMMERCIAL RESEARCH AND EDUCATION PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

 01- 05 STAID  : Station identifier
 07- 12 SOUID  : Source identifier
 14- 53 SOUNAME: Source name
 55- 56 CN     : Country code (ISO3116 country codes)
 58- 66 LAT    : Latitude in degrees:minutes:seconds (+: North, -: South)
 68- 77 LON    : Longitude in degrees:minutes:seconds (+: East, -: West)
 79- 82 HGTH   : Station elevation in meters
 84- 87 ELEI   : Element identifier (see website at Daily Data > Data dictionary > Elements)
 89- 96 START  : Begin date YYYYMMDD
 98-105 STOP   : End date YYYYMMDD
107-111 PARID  : Participant identifier
113-163 PARNAME: Participant name

STAID, SOUID,SOUNAME                                 ,CN,      LAT,       LON,HGHT,ELEI,   START,    STOP,PARID,PARNAME
 3548,116268,GURTEEN                                 ,IE,+53:01:48,-008:00:36,  76, FX1,20080205,20190422,   17,Conor Daly                                        
 3548,116287,BIRR                                    ,IE,+53:05:25,-007:52:35,  70, FX1,19541001,20091125,   17,Conor Daly                                        
 3548,903965,BIRR                                    ,IE,+53:04:59,-007:52:59,  70, FX4,20000228,20091001,    -,Synoptical message from GTS
 3548,903966,GURTEEN                                 ,IE,+53:01:00,-008:00:00,  76, FX4,20100419,20190427,    -,Synoptical message from GTS
 3549,116269,MT DILLON                               ,IE,+54:43:36,-009:54:03,  40, FX1,20061208,20190422,   17,Conor Daly                                        
 3550,116270,MACE HEAD                               ,IE,+53:19:33,-009:54:03,  23, FX1,20061231,20190422,   17,Conor Daly                                        
 3550,903963,MACE HEAD                               ,IE,+53:19:00,-009:54:00,  23, FX4,20100419,20190427,    -,Synoptical message from GTS
 3551,116271,OAK PARK                                ,IE,+52:51:39,-006:54:54,  63, FX1,20061231,20190422,   17,Conor Daly                                        
 3551,903961,OAK PARK, CARLOW                        ,IE,+52:51:00,-006:54:00,  63, FX4,20090609,20190427,    -,Synoptical message from GTS
 3552,116272,MOOREPARK                               ,IE,+52:09:50,-008:15:50,  47, FX1,20070819,20190422,   17,Conor Daly                                        
 3553,116273,BALLYHAISE                              ,IE,+54:03:03,-007:18:36,  79, FX1,20051231,20190422,   17,Conor Daly                                        
 3553,903979,BALLYHAISE, CAVAN                       ,IE,+54:03:00,-007:18:00,  79, FX4,20090609,20190427,    -,Synoptical message from GTS
 3554,116274,SHERKIN ISLAND                          ,IE,+51:28:33,-009:25:41,  21, FX1,20070819,20190422,   17,Conor Daly                                        
 3554,903951,SHERKIN ISLAND                          ,IE,+51:28:00,-009:25:00,  21, FX4,20100419,20190427,    -,Synoptical message from GTS
 3555,116275,MULLINGAR                               ,IE,+53:32:12,-007:21:42, 101, FX1,20050101,20190422,   17,Conor Daly                                        
 3555,903971,MULLINGAR                               ,IE,+53:31:59,-007:22:00, 100, FX4,20000228,20190427,    -,Synoptical message from GTS
 3838,119951,ROTA                                    ,ES,+36:38:20,-006:19:54,  21, FX1,19881001,20190430,   31,Antonio Mestre Barcelo                            
 3839,120275,MADRID/BARAJAS                          ,ES,+40:28:00,-003:33:20, 609, FX1,19510101,20190430,   31,Antonio Mestre Barcelo                            
 3839,120302,MADRID/TORREJON                         ,ES,+40:28:59,-003:27:01, 611, FX1,19680701,20190430,   31,Antonio Mestre Barcelo                            
 3903,119717,A CORUNA/ALVEDRO                        ,ES,+43:18:24,-008:22:19,  98, FX1,19711201,20190430,   31,Antonio Mestre Barcelo                            
 3904,119735,VITORIA AERODROMO                       ,ES,+42:51:02,-002:39:16, 521, FX1,19490922,19811126,   31,Antonio Mestre Barcelo                            
 3904,119744,VITORIA/FORONDA                         ,ES,+42:52:18,-002:43:59, 513, FX1,19770701,20190430,   31,Antonio Mestre Barcelo                            
 3904,908080,VITORIA                                 ,ES,+42:52:59,-002:43:00, 510, FX4,20000228,20190306,    -,Synoptical message from GTS
 3905,119735,VITORIA AERODROMO                       ,ES,+42:51:02,-002:39:16, 521, FX1,19490922,19811126,   31,Antonio Mestre Barcelo                            
 3905,119744,VITORIA/FORONDA                         ,ES,+42:52:18,-002:43:59, 513, FX1,19770701,20190430,   31,Antonio Mestre Barcelo                            
 3905,908080,VITORIA                                 ,ES,+42:52:59,-002:43:00, 510, FX4,20000228,20190306,    -,Synoptical message from GTS
 3906,119753,ALBACETE OBS.                           ,ES,+39:00:24,-001:51:38, 674, FX1,19830101,20190430,   31,Antonio Mestre Barcelo                            
 3907,119771,ALMERIA                                 ,ES,+36:49:59,-002:27:16,   7, FX1,19450101,19771204,   31,Antonio Mestre Barcelo                            
 3907,119780,ALMERIA/AEROPUERTO                      ,ES,+36:50:47,-002:21:24,  21, FX1,19730601,20190430,   31,Antonio Mestre Barcelo                            
 3907,908487,ALMERIA/AEROPUERTO                      ,ES,+36:51:00,-002:22:59,  21, FX4,20000228,20190423,    -,Synoptical message from GTS
 3908,119771,ALMERIA                                 ,ES,+36:49:59,-002:27:16,   7, FX1,19450101,19771204,   31,Antonio Mestre Barcelo                            
 3908,119780,ALMERIA/AEROPUERTO                      ,ES,+36:50:47,-002:21:24,  21, FX1,19730601,20190430,   31,Antonio Mestre Barcelo                            
 3908,908487,ALMERIA/AEROPUERTO                      ,ES,+36:51:00,-002:22:59,  21, FX4,20000228,20190423,    -,Synoptical message from GTS
 3909,119789,ASTURIAS/AVILES                         ,ES,+43:34:00,-006:02:39, 127, FX1,19680801,20190430,   31,Antonio Mestre Barcelo                            
 3909,908011,ASTURIAS/AVILES                         ,ES,+43:34:00,-006:01:59, 130, FX4,20000228,20190306,    -,Synoptical message from GTS
 3910,119798,GIJON                                   ,ES,+43:32:17,-005:38:30,   3, FX1,19760601,20010305,   31,Antonio Mestre Barcelo                            
 3910,119807,GIJON LA MERCED                         ,ES,+43:32:17,-005:38:30,  22, FX1,19610101,19760531,   31,Antonio Mestre Barcelo                            
 3910,119816,GIJON MUSEL                             ,ES,+43:33:38,-005:41:54,   5, FX1,20141221,20180806,   31,Antonio Mestre Barcelo                            
 3910,908014,GIJON-MUSEL                             ,ES,+43:34:00,-005:42:00,   6, FX4,20000228,20130430,    -,Synoptical message from GTS
 3911,119798,GIJON                                   ,ES,+43:32:17,-005:38:30,   3, FX1,19760601,20010305,   31,Antonio Mestre Barcelo                            
 3911,119807,GIJON LA MERCED                         ,ES,+43:32:17,-005:38:30,  22, FX1,19610101,19760531,   31,Antonio Mestre Barcelo                            
 3911,119816,GIJON MUSEL                             ,ES,+43:33:38,-005:41:54,   5, FX1,20141221,20180806,   31,Antonio Mestre Barcelo                            
 3911,908014,GIJON-MUSEL                             ,ES,+43:34:00,-005:42:00,   6, FX4,20000228,20130430,    -,Synoptical message from GTS
 3912,119798,GIJON                                   ,ES,+43:32:17,-005:38:30,   3, FX1,19760601,20010305,   31,Antonio Mestre Barcelo                            
 3912,119807,GIJON LA MERCED                         ,ES,+43:32:17,-005:38:30,  22, FX1,19610101,19760531,   31,Antonio Mestre Barcelo                            
 3912,119816,GIJON MUSEL                             ,ES,+43:33:38,-005:41:54,   5, FX1,20141221,20180806,   31,Antonio Mestre Barcelo                            
 3912,908014,GIJON-MUSEL                             ,ES,+43:34:00,-005:42:00,   6, FX4,20000228,20130430,    -,Synoptical message from GTS
 3913,119825,OVIEDO                                  ,ES,+43:21:15,-005:52:22, 336, FX1,19721201,20190430,   31,Antonio Mestre Barcelo                            
 3913,908015,OVIEDO                                  ,ES,+43:21:00,-005:52:00, 339, FX4,20000228,20190425,    -,Synoptical message from GTS
 3914,119834,AVILA                                   ,ES,+40:39:33,-004:40:48,1130, FX1,19880929,20190430,   31,Antonio Mestre Barcelo                            
 3914,119843,AVILA-AYUNTAMIENTO                      ,ES,+40:39:20,-004:41:57,1143, FX1,19641101,19820314,   31,Antonio Mestre Barcelo                            
 3914,908210,AVILA                                   ,ES,+40:39:00,-004:40:59,1132, FX4,20000228,20190306,    -,Synoptical message from GTS
 3915,119834,AVILA                                   ,ES,+40:39:33,-004:40:48,1130, FX1,19880929,20190430,   31,Antonio Mestre Barcelo                            
 3915,119843,AVILA-AYUNTAMIENTO                      ,ES,+40:39:20,-004:41:57,1143, FX1,19641101,19820314,   31,Antonio Mestre Barcelo                            
 3915,908210,AVILA                                   ,ES,+40:39:00,-004:40:59,1132, FX4,20000228,20190306,    -,Synoptical message from GTS
 3916,119852,IBIZA/ESCODOLA                          ,ES,+38:52:35,+001:23:03,   6, FX1,19650101,20190430,   31,Antonio Mestre Barcelo                            
 3916,908373,IBIZA/ES CODOLA                         ,ES,+38:52:59,+001:22:00,  17, FX4,20000228,20180412,    -,Synoptical message from GTS
 3917,119861,MENORCA/MAO                             ,ES,+39:51:16,+004:12:56,  91, FX1,19650101,20190430,   31,Antonio Mestre Barcelo                            
 3917,908314,MENORCA/MAHON                           ,ES,+39:52:00,+004:13:59,  86, FX4,20000228,20190318,    -,Synoptical message from GTS
 3918,119870,PALMA DE MALLORCA CMT                   ,ES,+39:33:20,+002:37:35,   3, FX1,19750101,20190430,   31,Antonio Mestre Barcelo                            
 3918,119879,PALMA DE MALLORCA / SON SAN JUAN        ,ES,+39:33:38,+002:44:12,   8, FX1,19750101,20190430,   31,Antonio Mestre Barcelo                            
 3918,908306,PALMA DE MALLORCA/SON SAN JUAN          ,ES,+39:33:00,+002:43:59,   7, FX4,20000228,20190420,    -,Synoptical message from GTS
 3919,119870,PALMA DE MALLORCA CMT                   ,ES,+39:33:20,+002:37:35,   3, FX1,19750101,20190430,   31,Antonio Mestre Barcelo                            
 3919,119879,PALMA DE MALLORCA / SON SAN JUAN        ,ES,+39:33:38,+002:44:12,   8, FX1,19750101,20190430,   31,Antonio Mestre Barcelo                            
 3919,908306,PALMA DE MALLORCA/SON SAN JUAN          ,ES,+39:33:00,+002:43:59,   7, FX4,20000228,20190420,    -,Synoptical message from GTS
 3920,119915,GIRONA-NOU INSTITUT                     ,ES,+41:58:44,+002:49:36,  98, FX1,19830101,20120831,   31,Antonio Mestre Barcelo                            
 3920,120068,GIRONA (ANTIC INSTITUT)                 ,ES,+41:58:48,+002:49:31,  95, FX1,19620111,19620116,   31,Antonio Mestre Barcelo                            
 3921,119924,CACERES CIUDAD                          ,ES,+39:28:59,-006:22:00, 459, FX1,19830101,20190430,   31,Antonio Mestre Barcelo                            
 3922,119969,SANTANDER CENTRO                        ,ES,+43:27:52,-003:49:08,  64, FX1,19610101,19970407,   31,Antonio Mestre Barcelo                            
 3922,119978,SANTANDER CMT                           ,ES,+43:29:30,-003:47:58,  52, FX1,19970409,20190430,   31,Antonio Mestre Barcelo                            
 3922,908023,SANTANDER                               ,ES,+43:28:59,-003:48:00,  59, FX4,20000228,20190426,    -,Synoptical message from GTS
 3923,119987,SANTANDER/PARAYAS                       ,ES,+43:25:45,-003:49:53,   5, FX1,19800101,20190430,   31,Antonio Mestre Barcelo                            
 3923,908021,SANTANDER/PARAYAS                       ,ES,+43:25:59,-003:49:00,  10, FX4,20000228,20190128,    -,Synoptical message from GTS
 3924,119996,CASTELLON                               ,ES,+39:57:00,-000:04:17,  35, FX1,19760201,20190430,   31,Antonio Mestre Barcelo                            
 3924,908286,CASTELLON                               ,ES,+39:57:00,-000:04:00,  35, FX4,20000229,20180302,    -,Synoptical message from GTS
 3926,120014,CEUTA                                   ,ES,+35:53:24,-005:20:44,  87, FX1,20030609,20190430,   31,Antonio Mestre Barcelo                            
 3926,960320,CEUTA                                   ,ES,+35:54:59,-005:21:00,  88, FX4,20000228,20190201,    -,Synoptical message from GTS
 3927,120023,CEUTA (MONTE HACHO)                     ,ES,+35:53:31,-005:17:21, 200, FX1,19610101,19861231,   31,Antonio Mestre Barcelo                            
 3928,120032,CIUDAD REAL                             ,ES,+38:59:21,-003:55:10, 628, FX1,19750904,20190430,   31,Antonio Mestre Barcelo                            
 3928,120041,CIUDAD REAL (INSTITUTO)                 ,ES,+38:59:21,-003:55:42, 627, FX1,19660101,19670310,   31,Antonio Mestre Barcelo                            
 3928,908348,CIUDAD REAL                             ,ES,+38:58:59,-003:55:00, 629, FX4,20000228,20160720,    -,Synoptical message from GTS
 3929,120059,CUENCA                                  ,ES,+40:04:00,-002:08:17, 945, FX1,19710501,20190430,   31,Antonio Mestre Barcelo                            
 3929,908231,CUENCA                                  ,ES,+40:04:00,-002:07:59, 946, FX4,20000228,20130430,    -,Synoptical message from GTS
 3930,119915,GIRONA-NOU INSTITUT                     ,ES,+41:58:44,+002:49:36,  98, FX1,19830101,20120831,   31,Antonio Mestre Barcelo                            
 3930,120068,GIRONA (ANTIC INSTITUT)                 ,ES,+41:58:48,+002:49:31,  95, FX1,19620111,19620116,   31,Antonio Mestre Barcelo                            
 3930,156228,GIRONA                                  ,ES,+41:58:55,+002:48:24,  72, FX1,20100916,20181231,   63,Marc Prohom                                       
 3931,120077,GIRONA/COSTA BRAVA                      ,ES,+41:54:42,+002:45:47, 143, FX1,19730101,20190430,   31,Antonio Mestre Barcelo                            
 3931,155976,ANGLES                                  ,ES,+41:57:38,+002:37:51, 150, FX1,20080101,20181231,   63,Marc Prohom                                       
 3931,908184,GIRONA/COSTA BRAVA                      ,ES,+41:54:00,+002:46:00, 129, FX4,20000228,20180321,    -,Synoptical message from GTS
 3932,120086,GRANADA/AEROPUERTO                      ,ES,+37:11:22,-003:47:21, 567, FX1,19720701,20190430,   31,Antonio Mestre Barcelo                            
 3933,120104,GUADALAJARA                             ,ES,+40:39:39,-003:10:27, 639, FX1,19860101,20110219,   31,Antonio Mestre Barcelo                            
