EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 13-05-2019 
THESE DATA CAN BE USED FOR NON-COMMERCIAL RESEARCH AND EDUCATION PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

 01- 05 STAID  : Station identifier
 07- 12 SOUID  : Source identifier
 14- 53 SOUNAME: Source name
 55- 56 CN     : Country code (ISO3116 country codes)
 58- 66 LAT    : Latitude in degrees:minutes:seconds (+: North, -: South)
 68- 77 LON    : Longitude in degrees:minutes:seconds (+: East, -: West)
 79- 82 HGTH   : Station elevation in meters
 84- 87 ELEI   : Element identifier (see website at Daily Data > Data dictionary > Elements)
 89- 96 START  : Begin date YYYYMMDD
 98-105 STOP   : End date YYYYMMDD
107-111 PARID  : Participant identifier
113-163 PARNAME: Participant name

STAID, SOUID,SOUNAME                                 ,CN,      LAT,       LON,HGHT,ELEI,   START,    STOP,PARID,PARNAME
 3534,158329,GADDEDE A                               ,SE,+64:30:20,+014:13:26, 550, FG1,20080116,20190430,   56,Marcus Flarup                                     
 3534,902219,GADDEDE A                               ,SE,+64:30:00,+014:13:00, 555, FG5,20090609,20190430,    -,Synoptical message from GTS
 3535,158334,BJUROKLUBB A                            ,SE,+64:28:51,+021:34:45,  40, FG1,19960111,20190430,   56,Marcus Flarup                                     
 3535,902297,BJUROKLUBB                              ,SE,+64:28:59,+021:34:59,  43, FG5,19980901,20190430,    -,Synoptical message from GTS
 3537,158345,HEMAVAN FLYGPLATS                       ,SE,+65:48:28,+015:05:07, 458, FG1,20080118,20190430,   56,Marcus Flarup                                     
 3537,902101,HEMAVAN A                               ,SE,+65:48:00,+015:04:59, 463, FG5,20080125,20190430,    -,Synoptical message from GTS
 3538,158351,JOKKMOKK FLYGPLATS MO                   ,SE,+66:29:56,+020:07:51, 275, FG1,20000301,20190430,   56,Marcus Flarup                                     
 3538,902151,JOKKMOKK FPL                            ,SE,+66:28:59,+020:10:00, 275, FG5,20010129,20190430,    -,Synoptical message from GTS
 3539,158356,PAJALA A                                ,SE,+67:12:18,+023:23:43, 171, FG1,20080104,20190430,   56,Marcus Flarup                                     
 3539,902095,PAJALA A                                ,SE,+67:12:00,+023:22:59, 166, FG5,20090609,20190430,    -,Synoptical message from GTS
 3539,902096,PAJALA                                  ,SE,+67:13:00,+023:24:00, 168, FG5,19800113,20160206,    -,Synoptical message from GTS
 3540,158360,KATTERJAKK                              ,SE,+68:25:18,+018:10:10, 515, FG1,19970216,20010620,   56,Marcus Flarup                                     
 3540,162254,KATTERJAKK_A                            ,SE,+68:25:12,+018:10:12, 516, FG1,20081101,20190429,   56,Marcus Flarup                                     
 3540,162266,VASSIJAURE                              ,SE,+68:25:48,+018:16:48, 537, FG1,19861105,19930219,   56,Marcus Flarup                                     
 3540,902019,KATTERJAKK A                            ,SE,+68:25:00,+018:10:00, 516, FG5,20090609,20190430,    -,Synoptical message from GTS
 3540,902020,KATTERJAKK                              ,SE,+68:25:00,+018:10:00, 517, FG5,19800113,20190401,    -,Synoptical message from GTS
 3542,116341,KOSICE                                  ,SK,+48:40:00,+021:13:00, 230, FG1,19510103,20131231,   29,Oliver Bochnicek                                  
 3542,911968,KOSICE                                  ,SK,+48:40:00,+021:13:00, 231, FG5,19800101,20190430,    -,Synoptical message from GTS
 3544,116361,ORAVSKA LESNA                           ,SK,+49:22:00,+019:10:00, 780, FG1,19510103,20131231,   29,Oliver Bochnicek                                  
 3546,116239,NEWPORT FURNACE                         ,IE,+53:55:18,-009:34:18,  23, FG7,20050222,20190421,   17,Conor Daly                                        
 3547,116240,DUNSANY GRANGE                          ,IE,+53:30:00,-006:42:00,  84, FG7,20070821,20190421,   17,Conor Daly                                        
 3548,116233,BIRR                                    ,IE,+53:05:25,-007:52:35,  70, FG1,19541002,19621231,   17,Conor Daly                                        
 3548,116241,GURTEEN                                 ,IE,+53:01:48,-008:00:36,  76, FG7,20080210,20190421,   17,Conor Daly                                        
 3548,116260,BIRR                                    ,IE,+53:05:25,-007:52:35,  70, FG7,19660102,20090930,   17,Conor Daly                                        
 3548,903965,BIRR                                    ,IE,+53:04:59,-007:52:59,  70, FG5,19800101,20091001,    -,Synoptical message from GTS
 3548,903966,GURTEEN                                 ,IE,+53:01:00,-008:00:00,  76, FG5,20100419,20190430,    -,Synoptical message from GTS
 3549,116242,MT DILLON                               ,IE,+54:43:36,-009:54:03,  40, FG7,20061211,20190421,   17,Conor Daly                                        
 3550,116243,MACE HEAD                               ,IE,+53:19:33,-009:54:03,  23, FG7,20070102,20190421,   17,Conor Daly                                        
 3550,903963,MACE HEAD                               ,IE,+53:19:00,-009:54:00,  23, FG5,20100419,20190430,    -,Synoptical message from GTS
 3551,116244,OAK PARK                                ,IE,+52:51:39,-006:54:54,  63, FG7,20070102,20190421,   17,Conor Daly                                        
 3551,903961,OAK PARK, CARLOW                        ,IE,+52:51:00,-006:54:00,  63, FG5,20090609,20190430,    -,Synoptical message from GTS
 3552,116245,MOOREPARK                               ,IE,+52:09:50,-008:15:50,  47, FG7,20070821,20190421,   17,Conor Daly                                        
 3553,116246,BALLYHAISE                              ,IE,+54:03:03,-007:18:36,  79, FG7,20070102,20190421,   17,Conor Daly                                        
 3553,903979,BALLYHAISE, CAVAN                       ,IE,+54:03:00,-007:18:00,  79, FG5,20090609,20190430,    -,Synoptical message from GTS
 3554,116247,SHERKIN ISLAND                          ,IE,+51:28:33,-009:25:41,  21, FG7,20070821,20190421,   17,Conor Daly                                        
 3554,903951,SHERKIN ISLAND                          ,IE,+51:28:00,-009:25:00,  21, FG5,20100419,20190430,    -,Synoptical message from GTS
 3555,116248,MULLINGAR                               ,IE,+53:32:12,-007:21:42, 101, FG7,20050102,20190421,   17,Conor Daly                                        
 3555,903971,MULLINGAR                               ,IE,+53:31:59,-007:22:00, 100, FG5,19800101,20190430,    -,Synoptical message from GTS
 3838,119952,ROTA                                    ,ES,+36:38:20,-006:19:54,  21, FG6,19881001,20190430,   31,Antonio Mestre Barcelo                            
 3839,120276,MADRID/BARAJAS                          ,ES,+40:28:00,-003:33:20, 609, FG6,19510101,20190430,   31,Antonio Mestre Barcelo                            
 3839,120303,MADRID/TORREJON                         ,ES,+40:28:59,-003:27:01, 611, FG6,19620309,20190430,   31,Antonio Mestre Barcelo                            
 3903,119718,A CORUNA/ALVEDRO                        ,ES,+43:18:24,-008:22:19,  98, FG6,19711201,20190430,   31,Antonio Mestre Barcelo                            
 3903,908002,LA CORUNA/ALVEDRO                       ,ES,+43:18:00,-008:22:59, 103, FG5,19831018,20190430,    -,Synoptical message from GTS
 3904,119736,VITORIA AERODROMO                       ,ES,+42:51:02,-002:39:16, 521, FG6,19450501,19821130,   31,Antonio Mestre Barcelo                            
 3904,119745,VITORIA/FORONDA                         ,ES,+42:52:18,-002:43:59, 513, FG6,19770701,20190430,   31,Antonio Mestre Barcelo                            
 3904,908080,VITORIA                                 ,ES,+42:52:59,-002:43:00, 510, FG5,19800505,20190430,    -,Synoptical message from GTS
 3905,119736,VITORIA AERODROMO                       ,ES,+42:51:02,-002:39:16, 521, FG6,19450501,19821130,   31,Antonio Mestre Barcelo                            
 3905,119745,VITORIA/FORONDA                         ,ES,+42:52:18,-002:43:59, 513, FG6,19770701,20190430,   31,Antonio Mestre Barcelo                            
 3905,908080,VITORIA                                 ,ES,+42:52:59,-002:43:00, 510, FG5,19800505,20190430,    -,Synoptical message from GTS
 3906,119754,ALBACETE OBS.                           ,ES,+39:00:24,-001:51:38, 674, FG6,19830101,20190430,   31,Antonio Mestre Barcelo                            
 3907,119772,ALMERIA                                 ,ES,+36:49:59,-002:27:16,   7, FG6,19450101,19800930,   31,Antonio Mestre Barcelo                            
 3907,119781,ALMERIA/AEROPUERTO                      ,ES,+36:50:47,-002:21:24,  21, FG6,19680201,20190430,   31,Antonio Mestre Barcelo                            
 3907,908487,ALMERIA/AEROPUERTO                      ,ES,+36:51:00,-002:22:59,  21, FG5,19800101,20190430,    -,Synoptical message from GTS
 3908,119772,ALMERIA                                 ,ES,+36:49:59,-002:27:16,   7, FG6,19450101,19800930,   31,Antonio Mestre Barcelo                            
 3908,119781,ALMERIA/AEROPUERTO                      ,ES,+36:50:47,-002:21:24,  21, FG6,19680201,20190430,   31,Antonio Mestre Barcelo                            
 3908,908487,ALMERIA/AEROPUERTO                      ,ES,+36:51:00,-002:22:59,  21, FG5,19800101,20190430,    -,Synoptical message from GTS
 3909,119790,ASTURIAS/AVILES                         ,ES,+43:34:00,-006:02:39, 127, FG6,19680801,20190430,   31,Antonio Mestre Barcelo                            
 3909,908011,ASTURIAS/AVILES                         ,ES,+43:34:00,-006:01:59, 130, FG5,19800304,20190430,    -,Synoptical message from GTS
 3910,119799,GIJON                                   ,ES,+43:32:17,-005:38:30,   3, FG6,19760601,20010304,   31,Antonio Mestre Barcelo                            
 3910,119808,GIJON LA MERCED                         ,ES,+43:32:17,-005:38:30,  22, FG6,19610101,19760531,   31,Antonio Mestre Barcelo                            
 3910,119817,GIJON MUSEL                             ,ES,+43:33:38,-005:41:54,   5, FG6,20141221,20180806,   31,Antonio Mestre Barcelo                            
 3910,908014,GIJON-MUSEL                             ,ES,+43:34:00,-005:42:00,   6, FG5,19800120,20190430,    -,Synoptical message from GTS
 3911,119799,GIJON                                   ,ES,+43:32:17,-005:38:30,   3, FG6,19760601,20010304,   31,Antonio Mestre Barcelo                            
 3911,119808,GIJON LA MERCED                         ,ES,+43:32:17,-005:38:30,  22, FG6,19610101,19760531,   31,Antonio Mestre Barcelo                            
 3911,119817,GIJON MUSEL                             ,ES,+43:33:38,-005:41:54,   5, FG6,20141221,20180806,   31,Antonio Mestre Barcelo                            
 3911,908014,GIJON-MUSEL                             ,ES,+43:34:00,-005:42:00,   6, FG5,19800120,20190430,    -,Synoptical message from GTS
 3912,119799,GIJON                                   ,ES,+43:32:17,-005:38:30,   3, FG6,19760601,20010304,   31,Antonio Mestre Barcelo                            
 3912,119808,GIJON LA MERCED                         ,ES,+43:32:17,-005:38:30,  22, FG6,19610101,19760531,   31,Antonio Mestre Barcelo                            
 3912,119817,GIJON MUSEL                             ,ES,+43:33:38,-005:41:54,   5, FG6,20141221,20180806,   31,Antonio Mestre Barcelo                            
 3912,908014,GIJON-MUSEL                             ,ES,+43:34:00,-005:42:00,   6, FG5,19800120,20190430,    -,Synoptical message from GTS
 3913,119826,OVIEDO                                  ,ES,+43:21:15,-005:52:22, 336, FG6,19721201,20190430,   31,Antonio Mestre Barcelo                            
 3913,908015,OVIEDO                                  ,ES,+43:21:00,-005:52:00, 339, FG5,19800101,20190430,    -,Synoptical message from GTS
 3914,119835,AVILA                                   ,ES,+40:39:33,-004:40:48,1130, FG6,19830101,20190430,   31,Antonio Mestre Barcelo                            
 3914,119844,AVILA-AYUNTAMIENTO                      ,ES,+40:39:20,-004:41:57,1143, FG6,19610101,19830131,   31,Antonio Mestre Barcelo                            
 3914,908210,AVILA                                   ,ES,+40:39:00,-004:40:59,1132, FG5,19800410,20190430,    -,Synoptical message from GTS
 3915,119835,AVILA                                   ,ES,+40:39:33,-004:40:48,1130, FG6,19830101,20190430,   31,Antonio Mestre Barcelo                            
 3915,119844,AVILA-AYUNTAMIENTO                      ,ES,+40:39:20,-004:41:57,1143, FG6,19610101,19830131,   31,Antonio Mestre Barcelo                            
 3915,908210,AVILA                                   ,ES,+40:39:00,-004:40:59,1132, FG5,19800410,20190430,    -,Synoptical message from GTS
 3916,119853,IBIZA/ESCODOLA                          ,ES,+38:52:35,+001:23:03,   6, FG6,19650101,20190430,   31,Antonio Mestre Barcelo                            
 3916,908373,IBIZA/ES CODOLA                         ,ES,+38:52:59,+001:22:00,  17, FG5,19800101,20190430,    -,Synoptical message from GTS
 3917,119862,MENORCA/MAO                             ,ES,+39:51:16,+004:12:56,  91, FG6,19650101,20190430,   31,Antonio Mestre Barcelo                            
 3917,908314,MENORCA/MAHON                           ,ES,+39:52:00,+004:13:59,  86, FG5,19800101,20190430,    -,Synoptical message from GTS
 3918,119871,PALMA DE MALLORCA CMT                   ,ES,+39:33:20,+002:37:35,   3, FG6,19720801,20190430,   31,Antonio Mestre Barcelo                            
 3918,908306,PALMA DE MALLORCA/SON SAN JUAN          ,ES,+39:33:00,+002:43:59,   7, FG5,19800101,20190430,    -,Synoptical message from GTS
 3919,119871,PALMA DE MALLORCA CMT                   ,ES,+39:33:20,+002:37:35,   3, FG6,19720801,20190430,   31,Antonio Mestre Barcelo                            
 3919,119880,PALMA DE MALLORCA / SON SAN JUAN        ,ES,+39:33:38,+002:44:12,   8, FG6,19720801,20190430,   31,Antonio Mestre Barcelo                            
 3919,908306,PALMA DE MALLORCA/SON SAN JUAN          ,ES,+39:33:00,+002:43:59,   7, FG5,19800101,20190430,    -,Synoptical message from GTS
 3920,119916,GIRONA-NOU INSTITUT                     ,ES,+41:58:44,+002:49:36,  98, FG6,19821201,20120831,   31,Antonio Mestre Barcelo                            
 3920,120069,GIRONA (ANTIC INSTITUT)                 ,ES,+41:58:48,+002:49:31,  95, FG6,19330101,19641231,   31,Antonio Mestre Barcelo                            
 3920,155269,GIRONA-NOU INSTITUT                     ,ES,+41:58:44,+002:49:36,  98, FG9,19670101,19771230,   63,Marc Prohom                                       
 3920,155325,GIRONA (ANTIC INSTITUT)                 ,ES,+41:58:48,+002:49:31,  95, FG9,19330101,19661230,   63,Marc Prohom                                       
